GeneSymbol,GeneA,GeneB,A,B,AllA
RIPK2,entrez gene/locuslink:120892,entrez gene/locuslink:8767,biogrid:125700|entrez gene/locuslink:LRRK2,"biogrid:114300|entrez gene/locuslink:RIPK2|entrez gene/locuslink:""WUGSC:H_RG437L15.1""",entrez gene/locuslink:AURA17(gene name synonym)|entrez gene/locuslink:DARDARIN(gene name synonym)|entrez gene/locuslink:PARK8(gene name synonym)|entrez gene/locuslink:RIPK7(gene name synonym)|entrez gene/locuslink:ROCO2(gene name synonym)
RIPK2,entrez gene/locuslink:8767,entrez gene/locuslink:120892,"biogrid:114300|entrez gene/locuslink:RIPK2|entrez gene/locuslink:""WUGSC:H_RG437L15.1""",biogrid:125700|entrez gene/locuslink:LRRK2,entrez gene/locuslink:CARD3(gene name synonym)|entrez gene/locuslink:CARDIAK(gene name synonym)|entrez gene/locuslink:CCK(gene name synonym)|entrez gene/locuslink:GIG30(gene name synonym)|entrez gene/locuslink:RICK(gene name synonym)|entrez gene/locuslink:RIP2(gene name synonym)
RIPK2,entrez gene/locuslink:7187,entrez gene/locuslink:8767,biogrid:113039|entrez gene/locuslink:TRAF3,"biogrid:114300|entrez gene/locuslink:RIPK2|entrez gene/locuslink:""WUGSC:H_RG437L15.1""",entrez gene/locuslink:CAP-1(gene name synonym)|entrez gene/locuslink:CAP1(gene name synonym)|entrez gene/locuslink:CD40bp(gene name synonym)|entrez gene/locuslink:CRAF1(gene name synonym)|entrez gene/locuslink:IIAE5(gene name synonym)|entrez gene/locuslink:LAP1(gene name synonym)
RIPK2,entrez gene/locuslink:7187,entrez gene/locuslink:8767,biogrid:113039|entrez gene/locuslink:TRAF3,"biogrid:114300|entrez gene/locuslink:RIPK2|entrez gene/locuslink:""WUGSC:H_RG437L15.1""",entrez gene/locuslink:CAP-1(gene name synonym)|entrez gene/locuslink:CAP1(gene name synonym)|entrez gene/locuslink:CD40bp(gene name synonym)|entrez gene/locuslink:CRAF1(gene name synonym)|entrez gene/locuslink:IIAE5(gene name synonym)|entrez gene/locuslink:LAP1(gene name synonym)
RIPK2,entrez gene/locuslink:7187,entrez gene/locuslink:8767,biogrid:113039|entrez gene/locuslink:TRAF3,"biogrid:114300|entrez gene/locuslink:RIPK2|entrez gene/locuslink:""WUGSC:H_RG437L15.1""",entrez gene/locuslink:CAP-1(gene name synonym)|entrez gene/locuslink:CAP1(gene name synonym)|entrez gene/locuslink:CD40bp(gene name synonym)|entrez gene/locuslink:CRAF1(gene name synonym)|entrez gene/locuslink:IIAE5(gene name synonym)|entrez gene/locuslink:LAP1(gene name synonym)
RIPK2,entrez gene/locuslink:8767,entrez gene/locuslink:7187,"biogrid:114300|entrez gene/locuslink:RIPK2|entrez gene/locuslink:""WUGSC:H_RG437L15.1""",biogrid:113039|entrez gene/locuslink:TRAF3,entrez gene/locuslink:CARD3(gene name synonym)|entrez gene/locuslink:CARDIAK(gene name synonym)|entrez gene/locuslink:CCK(gene name synonym)|entrez gene/locuslink:GIG30(gene name synonym)|entrez gene/locuslink:RICK(gene name synonym)|entrez gene/locuslink:RIP2(gene name synonym)
RIPK2,entrez gene/locuslink:8767,entrez gene/locuslink:55818,"biogrid:114300|entrez gene/locuslink:RIPK2|entrez gene/locuslink:""WUGSC:H_RG437L15.1""",biogrid:120927|entrez gene/locuslink:KDM3A,entrez gene/locuslink:CARD3(gene name synonym)|entrez gene/locuslink:CARDIAK(gene name synonym)|entrez gene/locuslink:CCK(gene name synonym)|entrez gene/locuslink:GIG30(gene name synonym)|entrez gene/locuslink:RICK(gene name synonym)|entrez gene/locuslink:RIP2(gene name synonym)
RIPK2,entrez gene/locuslink:8767,entrez gene/locuslink:3275,"biogrid:114300|entrez gene/locuslink:RIPK2|entrez gene/locuslink:""WUGSC:H_RG437L15.1""",biogrid:109511|entrez gene/locuslink:PRMT2,entrez gene/locuslink:CARD3(gene name synonym)|entrez gene/locuslink:CARDIAK(gene name synonym)|entrez gene/locuslink:CCK(gene name synonym)|entrez gene/locuslink:GIG30(gene name synonym)|entrez gene/locuslink:RICK(gene name synonym)|entrez gene/locuslink:RIP2(gene name synonym)
RIPK2,entrez gene/locuslink:331,entrez gene/locuslink:8767,biogrid:106828|entrez gene/locuslink:XIAP|entrez gene/locuslink:RP1-315G1.5,"biogrid:114300|entrez gene/locuslink:RIPK2|entrez gene/locuslink:""WUGSC:H_RG437L15.1""",entrez gene/locuslink:API3(gene name synonym)|entrez gene/locuslink:BIRC4(gene name synonym)|entrez gene/locuslink:IAP-3(gene name synonym)|entrez gene/locuslink:ILP1(gene name synonym)|entrez gene/locuslink:MIHA(gene name synonym)|entrez gene/locuslink:XLP2(gene name synonym)|entrez gene/locuslink:hIAP-3(gene name synonym)|entrez gene/locuslink:hIAP3(gene name synonym)
RIPK2,entrez gene/locuslink:10392,entrez gene/locuslink:8767,biogrid:115664|entrez gene/locuslink:NOD1,"biogrid:114300|entrez gene/locuslink:RIPK2|entrez gene/locuslink:""WUGSC:H_RG437L15.1""",entrez gene/locuslink:CARD4(gene name synonym)|entrez gene/locuslink:CLR7.1(gene name synonym)|entrez gene/locuslink:NLRC1(gene name synonym)
RIPK2,entrez gene/locuslink:6472,entrez gene/locuslink:8767,biogrid:112368|entrez gene/locuslink:SHMT2,"biogrid:114300|entrez gene/locuslink:RIPK2|entrez gene/locuslink:""WUGSC:H_RG437L15.1""",entrez gene/locuslink:GLYA(gene name synonym)|entrez gene/locuslink:HEL-S-51e(gene name synonym)|entrez gene/locuslink:SHMT(gene name synonym)
RIPK2,entrez gene/locuslink:4343,entrez gene/locuslink:8767,biogrid:110484|entrez gene/locuslink:MOV10|entrez gene/locuslink:RP11-426L16.2,"biogrid:114300|entrez gene/locuslink:RIPK2|entrez gene/locuslink:""WUGSC:H_RG437L15.1""",entrez gene/locuslink:fSAP113(gene name synonym)|entrez gene/locuslink:gb110(gene name synonym)
RIPK2,entrez gene/locuslink:10482,entrez gene/locuslink:8767,biogrid:115745|entrez gene/locuslink:NXF1,"biogrid:114300|entrez gene/locuslink:RIPK2|entrez gene/locuslink:""WUGSC:H_RG437L15.1""",entrez gene/locuslink:MEX67(gene name synonym)|entrez gene/locuslink:TAP(gene name synonym)
RIPK2,entrez gene/locuslink:64127,entrez gene/locuslink:8767,biogrid:122077|entrez gene/locuslink:NOD2,"biogrid:114300|entrez gene/locuslink:RIPK2|entrez gene/locuslink:""WUGSC:H_RG437L15.1""",entrez gene/locuslink:ACUG(gene name synonym)|entrez gene/locuslink:BLAU(gene name synonym)|entrez gene/locuslink:CARD15(gene name synonym)|entrez gene/locuslink:CD(gene name synonym)|entrez gene/locuslink:CLR16.3(gene name synonym)|entrez gene/locuslink:IBD1(gene name synonym)|entrez gene/locuslink:NLRC2(gene name synonym)|entrez gene/locuslink:NOD2B(gene name synonym)|entrez gene/locuslink:PSORAS1(gene name synonym)
RIPK2,entrez gene/locuslink:3662,entrez gene/locuslink:8767,biogrid:109870|entrez gene/locuslink:IRF4,"biogrid:114300|entrez gene/locuslink:RIPK2|entrez gene/locuslink:""WUGSC:H_RG437L15.1""",entrez gene/locuslink:LSIRF(gene name synonym)|entrez gene/locuslink:MUM1(gene name synonym)|entrez gene/locuslink:NF-EM5(gene name synonym)|entrez gene/locuslink:SHEP8(gene name synonym)
RIPK2,entrez gene/locuslink:3662,entrez gene/locuslink:8767,biogrid:109870|entrez gene/locuslink:IRF4,"biogrid:114300|entrez gene/locuslink:RIPK2|entrez gene/locuslink:""WUGSC:H_RG437L15.1""",entrez gene/locuslink:LSIRF(gene name synonym)|entrez gene/locuslink:MUM1(gene name synonym)|entrez gene/locuslink:NF-EM5(gene name synonym)|entrez gene/locuslink:SHEP8(gene name synonym)
RIPK2,entrez gene/locuslink:8767,entrez gene/locuslink:3662,"biogrid:114300|entrez gene/locuslink:RIPK2|entrez gene/locuslink:""WUGSC:H_RG437L15.1""",biogrid:109870|entrez gene/locuslink:IRF4,entrez gene/locuslink:CARD3(gene name synonym)|entrez gene/locuslink:CARDIAK(gene name synonym)|entrez gene/locuslink:CCK(gene name synonym)|entrez gene/locuslink:GIG30(gene name synonym)|entrez gene/locuslink:RICK(gene name synonym)|entrez gene/locuslink:RIP2(gene name synonym)
RIPK2,entrez gene/locuslink:11116,entrez gene/locuslink:8767,biogrid:116291|entrez gene/locuslink:FGFR1OP,"biogrid:114300|entrez gene/locuslink:RIPK2|entrez gene/locuslink:""WUGSC:H_RG437L15.1""",entrez gene/locuslink:FOP(gene name synonym)
RIPK2,entrez gene/locuslink:114769,entrez gene/locuslink:8767,biogrid:125339|entrez gene/locuslink:CARD16,"biogrid:114300|entrez gene/locuslink:RIPK2|entrez gene/locuslink:""WUGSC:H_RG437L15.1""",entrez gene/locuslink:COP(gene name synonym)|entrez gene/locuslink:COP1(gene name synonym)|entrez gene/locuslink:PSEUDO-ICE(gene name synonym)
RIPK2,entrez gene/locuslink:331,entrez gene/locuslink:8767,biogrid:106828|entrez gene/locuslink:XIAP|entrez gene/locuslink:RP1-315G1.5,"biogrid:114300|entrez gene/locuslink:RIPK2|entrez gene/locuslink:""WUGSC:H_RG437L15.1""",entrez gene/locuslink:API3(gene name synonym)|entrez gene/locuslink:BIRC4(gene name synonym)|entrez gene/locuslink:IAP-3(gene name synonym)|entrez gene/locuslink:ILP1(gene name synonym)|entrez gene/locuslink:MIHA(gene name synonym)|entrez gene/locuslink:XLP2(gene name synonym)|entrez gene/locuslink:hIAP-3(gene name synonym)|entrez gene/locuslink:hIAP3(gene name synonym)
RIPK2,entrez gene/locuslink:331,entrez gene/locuslink:8767,biogrid:106828|entrez gene/locuslink:XIAP|entrez gene/locuslink:RP1-315G1.5,"biogrid:114300|entrez gene/locuslink:RIPK2|entrez gene/locuslink:""WUGSC:H_RG437L15.1""",entrez gene/locuslink:API3(gene name synonym)|entrez gene/locuslink:BIRC4(gene name synonym)|entrez gene/locuslink:IAP-3(gene name synonym)|entrez gene/locuslink:ILP1(gene name synonym)|entrez gene/locuslink:MIHA(gene name synonym)|entrez gene/locuslink:XLP2(gene name synonym)|entrez gene/locuslink:hIAP-3(gene name synonym)|entrez gene/locuslink:hIAP3(gene name synonym)
RIPK2,entrez gene/locuslink:8767,entrez gene/locuslink:246330,"biogrid:114300|entrez gene/locuslink:RIPK2|entrez gene/locuslink:""WUGSC:H_RG437L15.1""",biogrid:128900|entrez gene/locuslink:PELI3,entrez gene/locuslink:CARD3(gene name synonym)|entrez gene/locuslink:CARDIAK(gene name synonym)|entrez gene/locuslink:CCK(gene name synonym)|entrez gene/locuslink:GIG30(gene name synonym)|entrez gene/locuslink:RICK(gene name synonym)|entrez gene/locuslink:RIP2(gene name synonym)
RIPK2,entrez gene/locuslink:246330,entrez gene/locuslink:8767,biogrid:128900|entrez gene/locuslink:PELI3,"biogrid:114300|entrez gene/locuslink:RIPK2|entrez gene/locuslink:""WUGSC:H_RG437L15.1""",-
RIPK2,entrez gene/locuslink:246330,entrez gene/locuslink:8767,biogrid:128900|entrez gene/locuslink:PELI3,"biogrid:114300|entrez gene/locuslink:RIPK2|entrez gene/locuslink:""WUGSC:H_RG437L15.1""",-
RIPK2,entrez gene/locuslink:64127,entrez gene/locuslink:8767,biogrid:122077|entrez gene/locuslink:NOD2,"biogrid:114300|entrez gene/locuslink:RIPK2|entrez gene/locuslink:""WUGSC:H_RG437L15.1""",entrez gene/locuslink:ACUG(gene name synonym)|entrez gene/locuslink:BLAU(gene name synonym)|entrez gene/locuslink:CARD15(gene name synonym)|entrez gene/locuslink:CD(gene name synonym)|entrez gene/locuslink:CLR16.3(gene name synonym)|entrez gene/locuslink:IBD1(gene name synonym)|entrez gene/locuslink:NLRC2(gene name synonym)|entrez gene/locuslink:NOD2B(gene name synonym)|entrez gene/locuslink:PSORAS1(gene name synonym)
RIPK2,entrez gene/locuslink:8767,entrez gene/locuslink:375607,"biogrid:114300|entrez gene/locuslink:RIPK2|entrez gene/locuslink:""WUGSC:H_RG437L15.1""",biogrid:131987|entrez gene/locuslink:NAT16,entrez gene/locuslink:CARD3(gene name synonym)|entrez gene/locuslink:CARDIAK(gene name synonym)|entrez gene/locuslink:CCK(gene name synonym)|entrez gene/locuslink:GIG30(gene name synonym)|entrez gene/locuslink:RICK(gene name synonym)|entrez gene/locuslink:RIP2(gene name synonym)
RIPK2,entrez gene/locuslink:8767,entrez gene/locuslink:331,"biogrid:114300|entrez gene/locuslink:RIPK2|entrez gene/locuslink:""WUGSC:H_RG437L15.1""",biogrid:106828|entrez gene/locuslink:XIAP|entrez gene/locuslink:RP1-315G1.5,entrez gene/locuslink:CARD3(gene name synonym)|entrez gene/locuslink:CARDIAK(gene name synonym)|entrez gene/locuslink:CCK(gene name synonym)|entrez gene/locuslink:GIG30(gene name synonym)|entrez gene/locuslink:RICK(gene name synonym)|entrez gene/locuslink:RIP2(gene name synonym)
RIPK2,entrez gene/locuslink:8767,entrez gene/locuslink:8737,"biogrid:114300|entrez gene/locuslink:RIPK2|entrez gene/locuslink:""WUGSC:H_RG437L15.1""",biogrid:114274|entrez gene/locuslink:RIPK1,entrez gene/locuslink:CARD3(gene name synonym)|entrez gene/locuslink:CARDIAK(gene name synonym)|entrez gene/locuslink:CCK(gene name synonym)|entrez gene/locuslink:GIG30(gene name synonym)|entrez gene/locuslink:RICK(gene name synonym)|entrez gene/locuslink:RIP2(gene name synonym)
RIPK2,entrez gene/locuslink:8767,entrez gene/locuslink:55072,"biogrid:114300|entrez gene/locuslink:RIPK2|entrez gene/locuslink:""WUGSC:H_RG437L15.1""",biogrid:120389|entrez gene/locuslink:RNF31,entrez gene/locuslink:CARD3(gene name synonym)|entrez gene/locuslink:CARDIAK(gene name synonym)|entrez gene/locuslink:CCK(gene name synonym)|entrez gene/locuslink:GIG30(gene name synonym)|entrez gene/locuslink:RICK(gene name synonym)|entrez gene/locuslink:RIP2(gene name synonym)
RIPK2,entrez gene/locuslink:7316,entrez gene/locuslink:8767,biogrid:113164|entrez gene/locuslink:UBC,"biogrid:114300|entrez gene/locuslink:RIPK2|entrez gene/locuslink:""WUGSC:H_RG437L15.1""",entrez gene/locuslink:HMG20(gene name synonym)
RIPK2,entrez gene/locuslink:4089,entrez gene/locuslink:192656,biogrid:110264|entrez gene/locuslink:SMAD4,biogrid:228697|entrez gene/locuslink:Ripk2|entrez gene/locuslink:RP23-378L22.1,entrez gene/locuslink:DPC4(gene name synonym)|entrez gene/locuslink:JIP(gene name synonym)|entrez gene/locuslink:MADH4(gene name synonym)|entrez gene/locuslink:MYHRS(gene name synonym)
RIPK2,entrez gene/locuslink:57154,entrez gene/locuslink:192656,biogrid:121411|entrez gene/locuslink:SMURF1,biogrid:228697|entrez gene/locuslink:Ripk2|entrez gene/locuslink:RP23-378L22.1,-
SP140,entrez gene/locuslink:11262,entrez gene/locuslink:55942,biogrid:116422|entrez gene/locuslink:SP140,biogrid:207738|entrez gene/locuslink:Sertad1,entrez gene/locuslink:LYSP100(gene name synonym)|entrez gene/locuslink:LYSP100-A(gene name synonym)|entrez gene/locuslink:LYSP100-B(gene name synonym)
SPRED1,entrez gene/locuslink:161742,entrez gene/locuslink:7016,biogrid:127800|entrez gene/locuslink:SPRED1,biogrid:112875|entrez gene/locuslink:TESK1,entrez gene/locuslink:NFLS(gene name synonym)|entrez gene/locuslink:PPP1R147(gene name synonym)|entrez gene/locuslink:hSpred1(gene name synonym)|entrez gene/locuslink:spred-1(gene name synonym)
SPRED1,entrez gene/locuslink:55644,entrez gene/locuslink:161742,biogrid:120779|entrez gene/locuslink:OSGEP,biogrid:127800|entrez gene/locuslink:SPRED1,entrez gene/locuslink:GCPL1(gene name synonym)|entrez gene/locuslink:KAE1(gene name synonym)|entrez gene/locuslink:OSGEP1(gene name synonym)|entrez gene/locuslink:PRSMG1(gene name synonym)
SPRED1,entrez gene/locuslink:5499,entrez gene/locuslink:161742,biogrid:111493|entrez gene/locuslink:PPP1CA,biogrid:127800|entrez gene/locuslink:SPRED1,entrez gene/locuslink:PP-1A(gene name synonym)|entrez gene/locuslink:PP1A(gene name synonym)|entrez gene/locuslink:PP1alpha(gene name synonym)|entrez gene/locuslink:PPP1A(gene name synonym)
SPRED1,entrez gene/locuslink:79607,entrez gene/locuslink:161742,biogrid:122742|entrez gene/locuslink:FAM118B,biogrid:127800|entrez gene/locuslink:SPRED1,-
SPRED1,entrez gene/locuslink:54902,entrez gene/locuslink:161742,biogrid:120248|entrez gene/locuslink:TTC19,biogrid:127800|entrez gene/locuslink:SPRED1,entrez gene/locuslink:2010204O13Rik(gene name synonym)|entrez gene/locuslink:MC3DN2(gene name synonym)
SPRED1,entrez gene/locuslink:51726,entrez gene/locuslink:161742,biogrid:119699|entrez gene/locuslink:DNAJB11|entrez gene/locuslink:PSEC0121,biogrid:127800|entrez gene/locuslink:SPRED1,entrez gene/locuslink:ABBP-2(gene name synonym)|entrez gene/locuslink:ABBP2(gene name synonym)|entrez gene/locuslink:DJ9(gene name synonym)|entrez gene/locuslink:Dj-9(gene name synonym)|entrez gene/locuslink:EDJ(gene name synonym)|entrez gene/locuslink:ERdj3(gene name synonym)|entrez gene/locuslink:ERj3(gene name synonym)|entrez gene/locuslink:ERj3p(gene name synonym)|entrez gene/locuslink:PRO1080(gene name synonym)|entrez gene/locuslink:UNQ537(gene name synonym)
SPRED1,entrez gene/locuslink:1026,entrez gene/locuslink:161742,biogrid:107460|entrez gene/locuslink:CDKN1A,biogrid:127800|entrez gene/locuslink:SPRED1,entrez gene/locuslink:CAP20(gene name synonym)|entrez gene/locuslink:CDKN1(gene name synonym)|entrez gene/locuslink:CIP1(gene name synonym)|entrez gene/locuslink:MDA-6(gene name synonym)|entrez gene/locuslink:P21(gene name synonym)|entrez gene/locuslink:SDI1(gene name synonym)|entrez gene/locuslink:WAF1(gene name synonym)|entrez gene/locuslink:p21CIP1(gene name synonym)
SPRED1,entrez gene/locuslink:55577,entrez gene/locuslink:161742,biogrid:120728|entrez gene/locuslink:NAGK,biogrid:127800|entrez gene/locuslink:SPRED1,entrez gene/locuslink:GNK(gene name synonym)|entrez gene/locuslink:HSA242910(gene name synonym)
SPRED1,entrez gene/locuslink:1104,entrez gene/locuslink:161742,biogrid:107529|entrez gene/locuslink:RCC1|entrez gene/locuslink:RP4-669K10.2,biogrid:127800|entrez gene/locuslink:SPRED1,entrez gene/locuslink:CHC1(gene name synonym)|entrez gene/locuslink:RCC1-I(gene name synonym)|entrez gene/locuslink:SNHG3-RCC1(gene name synonym)
SPRED1,entrez gene/locuslink:8848,entrez gene/locuslink:161742,biogrid:114374|entrez gene/locuslink:TSC22D1|entrez gene/locuslink:RP11-269C23.2,biogrid:127800|entrez gene/locuslink:SPRED1,entrez gene/locuslink:Ptg-2(gene name synonym)|entrez gene/locuslink:TGFB1I4(gene name synonym)|entrez gene/locuslink:TSC22(gene name synonym)
SPRED1,entrez gene/locuslink:5499,entrez gene/locuslink:161742,biogrid:111493|entrez gene/locuslink:PPP1CA,biogrid:127800|entrez gene/locuslink:SPRED1,entrez gene/locuslink:PP-1A(gene name synonym)|entrez gene/locuslink:PP1A(gene name synonym)|entrez gene/locuslink:PP1alpha(gene name synonym)|entrez gene/locuslink:PPP1A(gene name synonym)
SPRED1,entrez gene/locuslink:161742,entrez gene/locuslink:6839,biogrid:127800|entrez gene/locuslink:SPRED1,biogrid:112706|entrez gene/locuslink:SUV39H1,entrez gene/locuslink:NFLS(gene name synonym)|entrez gene/locuslink:PPP1R147(gene name synonym)|entrez gene/locuslink:hSpred1(gene name synonym)|entrez gene/locuslink:spred-1(gene name synonym)
SPRED1,entrez gene/locuslink:23390,entrez gene/locuslink:161742,biogrid:116965|entrez gene/locuslink:ZDHHC17|entrez gene/locuslink:HSPC294,biogrid:127800|entrez gene/locuslink:SPRED1,entrez gene/locuslink:HIP14(gene name synonym)|entrez gene/locuslink:HIP3(gene name synonym)|entrez gene/locuslink:HYPH(gene name synonym)
SPRED1,entrez gene/locuslink:23390,entrez gene/locuslink:161742,biogrid:116965|entrez gene/locuslink:ZDHHC17|entrez gene/locuslink:HSPC294,biogrid:127800|entrez gene/locuslink:SPRED1,entrez gene/locuslink:HIP14(gene name synonym)|entrez gene/locuslink:HIP3(gene name synonym)|entrez gene/locuslink:HYPH(gene name synonym)
SPRED1,entrez gene/locuslink:161742,entrez gene/locuslink:23390,biogrid:127800|entrez gene/locuslink:SPRED1,biogrid:116965|entrez gene/locuslink:ZDHHC17|entrez gene/locuslink:HSPC294,entrez gene/locuslink:NFLS(gene name synonym)|entrez gene/locuslink:PPP1R147(gene name synonym)|entrez gene/locuslink:hSpred1(gene name synonym)|entrez gene/locuslink:spred-1(gene name synonym)
SPRED1,entrez gene/locuslink:55294,entrez gene/locuslink:161742,biogrid:120581|entrez gene/locuslink:FBXW7,biogrid:127800|entrez gene/locuslink:SPRED1,entrez gene/locuslink:AGO(gene name synonym)|entrez gene/locuslink:CDC4(gene name synonym)|entrez gene/locuslink:FBW6(gene name synonym)|entrez gene/locuslink:FBW7(gene name synonym)|entrez gene/locuslink:FBX30(gene name synonym)|entrez gene/locuslink:FBXO30(gene name synonym)|entrez gene/locuslink:FBXW6(gene name synonym)|entrez gene/locuslink:SEL-10(gene name synonym)|entrez gene/locuslink:SEL10(gene name synonym)|entrez gene/locuslink:hAgo(gene name synonym)|entrez gene/locuslink:hCdc4(gene name synonym)
